interveningOpponents,interveningTeammates,minute,second,label,angle,distance,bodyPart_سایر,bodyPart_سر,bodyPart_پا,playType_جریان بازی,playType_ضربه آزاد مستقیم,playType_مستقیم از کرنر,playType_پنالتی,interferenceOnShooter_زیاد,interferenceOnShooter_متوسط,interferenceOnShooter_کم
2,0,34,17,0,24.744147627279016,14.5413651353647,1,0,0,1,0,0,0,0,1,0
3,0,33,15,0,11.435376751631035,30.856242480250252,0,0,1,1,0,0,0,0,1,0
3,0,23,48,0,13.194584329518305,17.36597247492924,0,0,1,1,0,0,0,1,0,0
2,0,72,29,0,25.758975479116593,15.37999349804804,0,0,1,1,0,0,0,1,0,0
5,1,85,15,0,14.930053509768461,27.931118846190174,0,0,1,1,0,0,0,0,0,1
2,0,66,35,0,32.09398798095484,12.72245652380074,0,1,0,1,0,0,0,0,0,1
2,0,21,9,0,24.354594114533178,14.386149589101317,0,0,1,1,0,0,0,0,0,1
2,1,43,49,0,16.878276092568957,6.599462099292639,0,1,0,1,0,0,0,0,0,1
5,2,40,25,0,13.463618636387498,30.840663092741703,0,0,1,1,0,0,0,0,0,1
2,0,24,19,1,39.825787946920066,9.371792784734414,0,1,0,1,0,0,0,1,0,0
3,1,71,42,0,15.4641693297535,26.82032811134122,0,0,1,1,0,0,0,0,1,0
3,1,59,22,0,12.58499589532254,29.66455460646595,0,0,1,1,0,0,0,0,0,1
4,0,79,27,0,16.84548784884131,24.20983684372945,0,0,1,1,0,0,0,0,0,1
2,0,58,57,0,9.50792444094244,20.41560677520999,0,0,1,1,0,0,0,0,0,1
2,0,45,4,0,43.23430905792491,8.911677732054724,0,1,0,1,0,0,0,0,1,0
3,0,89,43,0,21.082157559180477,15.816883384535654,0,0,1,1,0,0,0,1,0,0
1,0,6,36,0,64.46033263644875,5.394460121272564,0,1,0,1,0,0,0,0,1,0
1,0,81,30,0,15.92602239826665,14.327553873568231,0,0,1,1,0,0,0,1,0,0
2,0,25,21,0,16.693853599833332,17.12773481812467,0,0,1,1,0,0,0,0,0,1
3,0,45,51,0,14.021678043959422,18.500608098113965,0,0,1,1,0,0,0,0,1,0
5,0,61,51,0,17.518117109406173,23.72295512789248,0,0,1,1,0,0,0,0,0,1
6,2,82,59,0,34.02370322245729,11.737163200705696,0,0,1,1,0,0,0,1,0,0
2,0,46,21,0,15.243474725634915,10.980573755501121,0,0,1,1,0,0,0,1,0,0
1,0,27,1,0,12.429787655210319,19.857618185472298,0,0,1,1,0,0,0,0,1,0
2,0,73,10,1,25.95651971127544,13.77066810289174,0,0,1,1,0,0,0,0,1,0
3,0,23,22,0,14.829309363696119,25.31253641972689,0,0,1,1,0,0,0,0,1,0
5,1,6,49,0,16.34247349306357,25.218865953884606,0,0,1,1,0,0,0,0,1,0
2,0,49,49,0,16.34247349306357,25.218865953884606,0,0,1,1,0,0,0,0,1,0
2,0,53,39,0,21.16826221377514,15.016284493842011,0,0,1,1,0,0,0,0,0,1
3,0,39,47,0,14.744146266541382,27.237226363930674,0,0,1,1,0,0,0,0,1,0
2,0,85,40,0,18.218589594577217,18.302458851203575,0,0,1,1,0,0,0,0,1,0
1,0,78,25,0,50.07255746772641,7.794414666926568,0,0,1,1,0,0,0,0,0,1
1,0,8,5,0,14.202579927913863,16.743768990284117,0,0,1,1,0,0,0,0,1,0
6,1,47,2,0,14.669647981447648,26.26421519863101,0,0,1,0,1,0,0,0,0,1
2,1,17,23,0,17.032299613298722,24.44127860812523,0,0,1,1,0,0,0,1,0,0
5,2,26,56,0,12.192842155735784,28.564623225241395,0,0,1,1,0,0,0,0,1,0
2,0,84,7,0,49.57747651495736,7.646764021466859,0,0,1,1,0,0,0,0,1,0
1,0,7,31,0,15.685512802471267,7.681985420449586,0,0,1,1,0,0,0,0,0,1
2,0,84,50,0,30.33468357296694,13.370430060398208,0,0,1,1,0,0,0,1,0,0
4,1,50,25,0,51.70614291982085,7.3306207104173655,0,1,0,1,0,0,0,0,1,0
3,0,6,37,0,20.884124898384606,19.291386679033728,0,0,1,1,0,0,0,0,0,1
3,0,40,57,0,15.108702710986375,26.516862559511072,0,0,1,0,1,0,0,0,0,1
1,0,3,5,0,55.62708085362633,6.586934036408746,0,1,0,1,0,0,0,0,1,0
4,0,34,9,0,15.909493644674585,26.191193176333147,0,0,1,1,0,0,0,0,1,0
1,0,69,33,0,30.609977740651242,12.9491698575623,0,0,1,1,0,0,0,0,1,0
3,0,44,44,0,15.875877390789778,26.219813119089924,0,0,1,1,0,0,0,0,0,1
2,0,62,43,0,16.690904038973798,24.945011525353124,0,0,1,1,0,0,0,0,1,0
5,2,63,38,0,25.817895518741317,15.605261933078856,0,0,1,1,0,0,0,1,0,0
3,1,34,53,0,15.763458694727213,18.873507888042436,0,0,1,1,0,0,0,0,0,1
1,0,31,38,0,72.81330029465391,4.7953310626066274,0,1,0,1,0,0,0,0,0,1
3,0,82,25,0,7.4105655161138335,28.02770058352986,0,0,1,1,0,0,0,0,1,0
3,0,85,7,0,13.616350868594267,20.504938429558866,0,0,1,1,0,0,0,0,1,0
4,2,27,59,0,27.49502255027151,14.96,0,1,0,1,0,0,0,0,1,0
4,1,7,29,0,15.491487514485577,26.7959418569305,0,0,1,1,0,0,0,0,1,0
2,0,61,19,0,33.447047759416954,11.853311773508702,0,0,1,1,0,0,0,0,1,0
2,0,36,28,0,15.130527507253865,22.502722057564505,0,0,1,1,0,0,0,0,1,0
1,0,46,12,0,20.42124234312202,14.806815998046307,0,0,1,1,0,0,0,0,1,0
4,0,11,59,0,15.351464246998082,25.788495497023476,0,0,1,1,0,0,0,0,0,1
1,0,8,30,1,18.136328063675833,15.556712377620151,0,0,1,1,0,0,0,0,1,0
2,0,51,25,0,53.30573206727734,7.268796324014039,0,1,0,1,0,0,0,0,1,0
3,0,93,2,0,9.821067966412073,30.512169703251192,0,0,1,1,0,0,0,0,1,0
3,0,76,25,0,16.276462090587938,25.518495253443138,0,0,1,1,0,0,0,0,0,1
2,0,36,49,0,21.084336335860616,15.203989607994345,0,1,0,1,0,0,0,0,1,0
4,0,41,14,0,48.408075450044606,8.077307719778911,0,0,1,1,0,0,0,0,1,0
2,0,0,18,0,20.292749382232316,15.346312260605153,0,0,1,1,0,0,0,0,1,0
3,0,62,38,0,15.606259261170246,21.55005800456231,0,0,1,1,0,0,0,1,0,0
2,0,72,50,0,14.554857771078549,17.168613805429953,0,0,1,1,0,0,0,0,1,0
1,0,46,58,0,14.15354194420315,29.3327888207037,0,0,1,1,0,0,0,1,0,0
2,0,33,11,0,29.985883815269982,11.423038124772237,0,0,1,1,0,0,0,1,0,0
2,0,3,51,0,36.45789403849957,10.822592110950131,0,1,0,1,0,0,0,1,0,0
2,0,55,13,0,20.960154214762543,14.118278931937844,0,0,1,1,0,0,0,1,0,0
2,0,24,9,0,15.241430721429811,26.896932910649866,0,0,1,1,0,0,0,0,1,0
1,0,29,41,1,20.300511357686357,17.024505866544263,0,0,1,1,0,0,0,0,1,0
2,0,45,6,0,33.22562494319533,11.05126689570024,0,1,0,1,0,0,0,0,0,1
4,1,81,9,0,18.885312836831645,19.12078711768948,0,0,1,1,0,0,0,0,0,1
3,0,0,46,1,38.44721996254925,10.378602988841996,0,0,1,1,0,0,0,0,0,1
8,3,27,22,0,13.791166370006936,28.704447390604823,0,0,1,0,1,0,0,0,0,1
3,1,36,51,0,43.07443908438345,9.148928899056983,0,1,0,1,0,0,0,0,1,0
1,0,29,51,0,37.48154358280311,9.078160606642736,0,1,0,1,0,0,0,0,1,0
2,1,73,33,0,17.700357273991752,23.35131045573246,0,0,1,1,0,0,0,0,1,0
1,0,85,49,0,16.661186337860276,19.475689974940554,0,0,1,1,0,0,0,0,0,1
3,0,84,45,0,10.002188655330187,20.42631880687267,0,0,1,1,0,0,0,0,1,0
2,1,85,8,0,48.11321382127987,7.695323255068627,0,1,0,1,0,0,0,0,1,0
2,0,61,2,0,28.23659579680266,14.39534647030074,0,0,1,1,0,0,0,0,0,1
4,0,45,28,0,18.96579496848377,9.07788521628248,0,0,1,1,0,0,0,0,0,1
1,0,45,3,1,58.0391113732642,6.556706490304412,0,0,1,1,0,0,0,0,0,1
1,0,66,4,0,18.502162964896108,15.041070440630216,0,0,1,1,0,0,0,0,0,1
4,1,38,12,0,15.674355553820558,25.768081030608393,0,0,1,1,0,0,0,0,0,1
2,0,96,28,0,24.499161993404563,13.914787098622817,0,0,1,1,0,0,0,0,0,1
3,0,75,4,0,54.67784893369777,6.8562380355410655,0,0,1,1,0,0,0,0,0,1
3,1,12,15,0,13.518971067909922,27.660386837497413,0,0,1,1,0,0,0,0,0,1
3,0,53,53,0,16.656992250914033,24.97130553255076,0,0,1,1,0,0,0,1,0,0
2,0,16,37,0,14.946962396174486,17.917848643182584,0,0,1,1,0,0,0,0,1,0
3,0,70,21,0,24.004505528592322,15.84556720347997,0,0,1,1,0,0,0,0,1,0
0,0,25,34,1,71.10199215204534,5.089214084708955,0,0,1,1,0,0,0,0,0,1
3,0,68,53,0,20.402580512663807,12.672935729340697,0,0,1,1,0,0,0,1,0,0
7,2,19,30,1,19.30771570833014,20.992143768562563,0,0,1,0,1,0,0,0,0,1
1,0,59,17,1,36.90123249850194,10.97,0,0,1,0,0,0,1,0,0,1
2,0,11,45,1,21.62811377409479,18.937531518125585,0,0,1,1,0,0,0,0,1,0
3,0,47,19,0,14.45997743364577,26.72543732102433,0,0,1,1,0,0,0,0,0,1
6,1,53,56,0,19.808587100893508,20.9559657377082,0,0,1,1,0,0,0,0,0,1
7,1,83,57,0,13.134959860434405,25.437208966394092,0,0,1,0,1,0,0,0,0,1
3,0,80,52,0,18.608104548870113,17.959657569118626,0,0,1,1,0,0,0,0,1,0
7,2,86,8,0,19.49736955931664,20.88492518540586,0,0,1,1,0,0,0,0,0,1
1,0,19,17,0,43.69125739533665,9.066581494697989,0,0,1,1,0,0,0,0,1,0
4,0,61,57,0,11.829841021413703,27.464369645051022,0,0,1,1,0,0,0,0,1,0
2,0,67,50,0,26.270284078186208,13.950673818851905,0,1,0,1,0,0,0,0,0,1
2,0,19,8,0,11.854431462402331,12.698759781962961,0,0,1,1,0,0,0,1,0,0
3,0,79,48,0,15.337626006877967,23.787568181720466,0,0,1,1,0,0,0,0,0,1
3,0,21,7,0,20.68094095504931,20.00631150412289,0,0,1,1,0,0,0,0,1,0
5,1,74,32,0,15.146253690562412,15.360787740216972,0,0,1,1,0,0,0,0,1,0
2,0,13,32,0,19.775685294823486,13.825024412275011,0,0,1,1,0,0,0,0,1,0
1,0,79,0,0,11.183251209573756,22.0081802973349,0,0,1,1,0,0,0,0,1,0
2,0,12,20,0,44.48303617885158,8.857928651778586,0,1,0,1,0,0,0,0,1,0
3,0,76,59,1,17.200363055460645,24.195166872745475,0,0,1,1,0,0,0,0,0,1
4,1,2,35,0,14.920758032261825,27.94006800278052,0,0,1,1,0,0,0,0,0,1
2,0,14,43,0,21.93716725979916,14.118278931937844,0,0,1,1,0,0,0,0,0,1
3,1,87,28,0,14.630214342890403,20.80608564819438,0,0,1,1,0,0,0,0,0,1
2,1,24,37,1,92.48489167265704,3.5390959297538123,0,1,0,1,0,0,0,0,1,0
1,0,75,32,0,49.89241631243574,6.037814174020264,0,1,0,1,0,0,0,0,0,1
3,0,22,31,0,28.201181142515964,14.286392126775747,0,0,1,1,0,0,0,0,1,0
1,0,40,41,0,35.90269306090665,10.808931492057853,0,0,1,1,0,0,0,0,0,1
2,0,32,13,0,13.775135216164262,18.055608546930785,0,0,1,1,0,0,0,0,1,0
2,0,2,56,0,29.061664827285853,14.050298929204319,0,1,0,1,0,0,0,0,0,1
2,0,41,58,0,44.98413656561152,7.687502845527929,0,0,1,1,0,0,0,1,0,0
2,0,89,52,0,22.1466911964356,16.129128928742556,0,0,1,1,0,0,0,0,0,1
2,0,20,56,0,40.23912584325429,8.33354666393607,0,0,1,1,0,0,0,0,1,0
5,1,8,17,0,11.915220462039098,31.341558672152857,0,0,1,0,1,0,0,0,0,1
1,0,18,21,0,22.594774913964482,13.584671508726297,0,0,1,1,0,0,0,0,1,0
6,1,78,25,0,14.9022009727162,27.957957722265764,0,0,1,1,0,0,0,0,0,1
2,0,63,27,0,10.976872390527095,32.381923970017596,0,0,1,1,0,0,0,0,1,0
2,0,26,24,0,12.800597234387302,22.07522819814101,0,0,1,1,0,0,0,0,1,0
2,0,76,47,0,15.275119803748238,17.723622654525233,0,0,1,1,0,0,0,1,0,0
1,0,52,16,1,20.015690777087904,16.091901689980585,0,0,1,1,0,0,0,0,1,0
0,0,50,15,1,88.23836812669657,3.773274440058661,0,1,0,1,0,0,0,0,1,0
2,0,40,30,0,13.543805419942602,26.229771253291556,0,0,1,1,0,0,0,0,1,0
1,0,33,48,1,42.64474375195682,9.314257887776138,0,0,1,1,0,0,0,0,1,0
5,1,86,11,1,13.446401330938833,25.136459575684082,0,0,1,0,1,0,0,0,0,1
5,2,67,13,0,26.131025689432743,14.642011473837876,0,0,1,1,0,0,0,0,0,1
1,0,61,37,0,34.81417295774944,11.117935959520546,0,0,1,1,0,0,0,0,1,0
3,1,41,24,0,15.569050563410608,24.688236064976373,0,0,1,1,0,0,0,0,0,1
3,0,82,49,0,13.964981988435154,27.47502502273656,0,0,1,1,0,0,0,0,0,1
2,1,36,46,0,22.037811104359616,13.760297961890215,0,1,0,1,0,0,0,1,0,0
1,0,91,3,0,27.997173714816597,12.95680516176731,0,0,1,1,0,0,0,0,0,1
4,1,45,5,0,12.21892780661215,22.967982061992302,0,0,1,1,0,0,0,0,1,0
3,1,47,33,0,19.458356111845806,15.513922779232853,0,0,1,1,0,0,0,0,0,1
2,0,11,3,0,80.58851679365392,4.305821640523444,0,1,0,1,0,0,0,0,1,0
1,0,53,11,1,111.3727319851162,2.50251873119863,0,1,0,1,0,0,0,0,1,0
3,1,47,19,0,18.370334585391152,19.67846538732124,0,0,1,1,0,0,0,0,1,0
1,0,81,3,0,21.87983945769377,15.514309523791255,0,0,1,1,0,0,0,0,0,1
2,0,69,19,1,74.48125477424142,4.798968639197385,0,1,0,1,0,0,0,0,0,1
2,0,39,11,0,23.17446657556338,14.176787365267211,0,0,1,1,0,0,0,1,0,0
2,1,88,6,0,15.647040603807817,23.54524155747823,0,0,1,1,0,0,0,0,1,0
1,0,61,14,1,28.438141761102287,12.44643724123494,0,0,1,1,0,0,0,0,1,0
1,0,57,25,0,31.668228668200037,11.610038759625224,0,0,1,1,0,0,0,0,0,1
3,0,6,44,0,13.265286496750242,24.845806487212283,0,0,1,1,0,0,0,0,1,0
2,0,65,37,0,12.381289471628925,15.95247002818059,0,0,1,1,0,0,0,1,0,0
2,0,60,21,0,14.503768074856023,15.917012910719148,0,0,1,1,0,0,0,0,0,1
1,0,58,9,1,15.791565082226189,16.8638459433191,0,0,1,1,0,0,0,0,1,0
2,0,57,40,0,12.193186937829033,31.248772775902736,0,0,1,1,0,0,0,0,1,0
2,0,92,7,0,24.79881730891519,14.24899294687172,0,0,1,1,0,0,0,0,1,0
1,0,78,17,0,36.37239803601501,9.75656189443802,0,0,1,1,0,0,0,0,0,1
1,0,79,39,0,21.579144612928292,19.08193124398052,0,0,1,1,0,0,0,0,1,0
2,0,72,37,0,44.242628077513366,8.99390905001824,0,1,0,1,0,0,0,1,0,0
1,0,22,14,1,24.086783060965384,8.151564267059422,0,0,1,1,0,0,0,1,0,0
1,0,52,10,0,12.568902810098757,17.32092664957623,0,0,1,1,0,0,0,0,1,0
2,0,49,38,0,13.062981216817288,25.19710499243911,0,0,1,1,0,0,0,0,1,0
4,2,30,12,0,13.934519813204217,26.55060262969562,0,0,1,1,0,0,0,0,1,0
2,0,84,46,0,19.953823854139163,20.6327433949051,0,0,1,1,0,0,0,0,1,0
1,0,60,41,1,35.2595291973954,11.036349033987644,0,0,1,1,0,0,0,0,0,1
1,0,4,10,0,22.712726917742405,18.21686306694981,0,0,1,1,0,0,0,0,1,0
1,0,44,39,1,49.17240912393129,6.936692295323471,0,0,1,1,0,0,0,0,0,1
2,0,56,38,0,9.467801783662244,32.28426241994697,0,0,1,1,0,0,0,0,0,1
3,0,92,58,0,21.42271108110983,14.291721379875835,0,0,1,1,0,0,0,1,0,0
2,0,28,0,0,16.993345374104422,21.338249693918197,0,0,1,1,0,0,0,1,0,0
3,1,89,37,0,31.296673782391775,9.871210665364204,0,0,1,1,0,0,0,0,0,1
2,0,46,32,0,19.877507616655514,20.796393918177255,0,0,1,1,0,0,0,0,0,1
1,0,56,13,0,48.71816388425845,8.042412573351358,0,0,1,1,0,0,0,0,0,1
2,0,26,22,0,15.290627157562959,26.9767029119572,0,0,1,1,0,0,0,0,1,0
2,0,80,50,0,74.54332127435029,4.688027303674756,0,0,1,1,0,0,0,0,1,0
1,0,86,24,1,16.62873853544232,24.870388014665153,0,0,1,1,0,0,0,0,1,0
3,0,12,28,0,16.93336202555766,16.282561223591333,0,0,1,1,0,0,0,0,1,0
3,1,21,44,0,35.40313710999084,11.355654978908087,0,0,1,1,0,0,0,0,0,1
1,0,52,35,0,56.21589962828743,6.629871793632212,0,0,1,1,0,0,0,0,1,0
2,0,44,57,0,16.68277741670769,23.44217140113091,0,0,1,1,0,0,0,0,0,1
1,0,64,47,0,28.7954571773877,14.239764745247726,0,0,1,1,0,0,0,0,1,0
3,1,22,11,0,17.191525069351638,24.201623912456785,0,0,1,1,0,0,0,0,1,0
5,1,58,32,0,14.582636391623195,28.39529010240959,0,0,1,1,0,0,0,0,1,0
3,0,3,55,1,39.06292723716666,9.598593646988084,0,1,0,1,0,0,0,1,0,0
3,0,26,22,0,38.92392629307788,8.492967679203778,0,1,0,1,0,0,0,0,1,0
2,1,62,9,0,37.62712168750583,7.796165724251891,0,0,1,1,0,0,0,0,1,0
1,0,69,18,1,14.372295178854902,9.940347076435511,0,0,1,1,0,0,0,0,0,1
2,0,12,52,0,31.343491503839704,12.05159740449373,0,1,0,1,0,0,0,0,0,1
3,0,91,29,1,34.70584301929006,11.602732436801256,0,0,1,1,0,0,0,0,1,0
1,0,84,34,0,18.15261195016266,16.75229238044752,0,0,1,1,0,0,0,0,1,0
5,2,31,4,0,29.286330716919036,13.990117940889563,0,0,1,1,0,0,0,0,1,0
1,0,51,17,0,42.64474375195682,9.314257887776138,0,1,0,1,0,0,0,0,1,0
3,1,58,24,0,12.400447927844255,17.196278667200065,0,0,1,1,0,0,0,0,1,0
6,2,84,52,0,19.998778886744816,19.22484070155069,0,0,1,0,1,0,0,0,0,1
2,0,52,22,0,52.14897070201303,7.383962350933271,0,1,0,1,0,0,0,1,0,0
2,0,45,56,0,18.862573130278403,16.589659429897893,0,0,1,1,0,0,0,0,1,0
1,0,29,42,0,36.90123249850194,10.97,0,0,1,0,0,0,1,0,0,1
1,0,86,21,1,55.27204997707535,6.895135966752215,1,0,0,1,0,0,0,0,0,1
1,0,9,10,0,31.819504231533354,11.95025104338817,0,0,1,1,0,0,0,0,0,1
2,0,51,49,0,18.495197319861717,21.722110855071154,0,0,1,1,0,0,0,0,1,0
1,0,7,15,0,41.68668315697672,9.227838316745695,0,1,0,1,0,0,0,0,1,0
4,0,67,14,0,32.1901894647341,11.994415367161503,0,1,0,1,0,0,0,0,1,0
2,1,66,46,0,18.87576423675108,17.371868063049526,0,0,1,1,0,0,0,0,0,1
3,0,76,23,0,39.152284396274744,10.043555147456503,0,1,0,1,0,0,0,0,1,0
3,0,4,14,0,18.21637530117823,17.6918568838887,0,0,1,1,0,0,0,1,0,0
2,0,48,38,0,32.81700450022909,11.622327649829876,0,1,0,1,0,0,0,0,1,0
2,0,92,6,1,32.77600021185186,12.226242268170543,0,0,1,1,0,0,0,0,0,1
5,1,28,26,0,14.314689243433497,17.51745700722568,0,0,1,1,0,0,0,0,1,0
3,1,69,9,0,12.988469966130959,32.03738441258899,0,0,1,0,1,0,0,0,0,1
5,1,5,37,0,17.553023154553827,21.528943308950396,0,0,1,1,0,0,0,0,0,1
1,0,26,53,0,20.44450530320076,14.638094138240811,0,0,1,1,0,0,0,0,1,0
1,0,42,50,0,21.79429041005804,15.981514321240025,0,1,0,1,0,0,0,0,1,0
6,1,73,11,0,15.869990056602118,25.729238232019227,0,0,1,0,1,0,0,0,0,1
1,0,74,30,0,27.133894820350854,14.220618833229446,0,1,0,1,0,0,0,0,1,0
2,0,65,35,1,18.394545381021594,22.159650267998366,0,0,1,1,0,0,0,0,1,0
2,0,40,25,0,11.97944570297861,29.11906935326059,0,0,1,1,0,0,0,0,0,1
3,0,73,40,0,27.488054284455785,14.962088757924143,0,0,1,1,0,0,0,0,0,1
4,1,19,28,1,32.106756029170924,11.00331768149952,0,1,0,1,0,0,0,0,0,1
2,0,8,53,0,46.416748485567226,8.513101667430034,0,1,0,1,0,0,0,1,0,0
2,0,40,57,1,13.102167215783217,25.002131909099273,0,0,1,1,0,0,0,0,1,0
4,0,41,50,0,21.579144612928292,19.08193124398052,0,0,1,1,0,0,0,1,0,0
2,1,58,34,0,38.32924250405259,10.285937001557029,0,0,1,1,0,0,0,0,1,0
2,0,51,48,0,12.482837116778398,28.079266372182875,0,0,1,1,0,0,0,0,1,0
1,0,58,54,1,17.573561985639778,18.0200388456851,0,0,1,1,0,0,0,0,0,1
4,0,91,29,0,32.061447222959785,12.72982325093322,0,0,1,1,0,0,0,0,1,0
5,1,75,26,0,35.64829632909402,11.196361015973004,0,1,0,1,0,0,0,0,0,1
2,0,50,36,0,31.14985780921457,13.056450513060586,0,0,1,1,0,0,0,1,0,0
4,2,26,51,0,8.348238702397841,50.13997307538168,0,0,1,1,0,0,0,0,0,1
1,0,82,52,1,36.90123249850194,10.97,0,0,1,0,0,0,1,0,0,1
2,0,85,55,0,7.859035863828172,15.858883945599704,0,0,1,1,0,0,0,0,0,1
2,0,58,57,0,13.81423883148705,28.549873905150612,0,0,1,1,0,0,0,0,0,1
0,0,9,37,0,59.172922857663664,4.586948876976939,0,1,0,1,0,0,0,0,0,1
5,1,90,50,0,17.534972071369403,23.711096558362712,0,0,1,1,0,0,0,0,0,1
2,0,65,32,0,16.02314412898594,17.667110686244087,0,0,1,1,0,0,0,0,1,0
3,0,69,4,0,14.992339384891233,25.575114858002106,0,0,1,1,0,0,0,0,0,1
4,0,6,50,0,17.37710872727542,23.94522081752432,0,0,1,1,0,0,0,0,0,1
2,0,38,17,0,18.786416508919704,21.6702584202404,0,0,1,1,0,0,0,0,1,0
1,0,14,29,1,39.42494000858492,9.067552040104319,0,0,1,1,0,0,0,0,1,0
5,0,89,29,0,12.514866769070425,25.265126162360637,0,0,1,0,1,0,0,0,0,1
2,0,92,53,0,28.909695660091927,13.854187092716773,0,0,1,1,0,0,0,1,0,0
3,0,59,39,0,14.23320976680098,29.248459788508523,0,0,1,1,0,0,0,0,1,0
4,1,89,57,0,14.007306468550288,19.475689974940554,0,0,1,1,0,0,0,0,1,0
2,0,82,30,0,4.349674890919623,12.559892515463659,0,0,1,1,0,0,0,0,1,0
4,1,23,39,0,47.91805314035607,8.233796208311206,0,1,0,1,0,0,0,0,1,0
3,0,91,55,0,23.758557078739752,15.407507910106684,0,0,1,1,0,0,0,0,1,0
1,0,77,15,0,19.745455313811874,17.84585386021078,0,0,1,1,0,0,0,0,1,0
1,0,45,49,1,19.233797120087157,14.019764619992735,0,0,1,1,0,0,0,0,1,0
2,0,38,6,0,32.91634774885132,12.31171799547082,0,1,0,1,0,0,0,0,1,0
2,0,65,23,1,91.46421465303024,3.5696778566139553,0,1,0,1,0,0,0,0,1,0
4,1,70,45,0,18.30696057645012,21.45490386834674,0,0,1,1,0,0,0,0,1,0
3,0,7,10,0,12.564617068943278,17.79148672820796,0,0,1,1,0,0,0,1,0,0
6,3,92,6,0,15.954567479900069,23.311121809127936,0,0,1,0,1,0,0,0,0,1
2,0,19,59,0,20.795690878851616,15.777477618428113,0,0,1,1,0,0,0,0,0,1
2,0,58,13,0,30.339821009011587,9.87754017961962,0,0,1,1,0,0,0,0,1,0
5,2,64,24,0,30.254070515416863,13.507068519852856,0,0,1,1,0,0,0,1,0,0
3,1,62,16,0,21.689780534095934,16.855770525253362,0,0,1,1,0,0,0,1,0,0
2,0,6,12,0,49.73923877942061,7.830415059241751,0,0,1,1,0,0,0,0,1,0
3,0,92,42,0,27.66648109042052,14.672821814497714,0,0,1,1,0,0,0,0,0,1
4,0,40,30,0,29.492588556031606,8.645258816252987,0,0,1,1,0,0,0,0,1,0
1,0,62,38,0,23.361616326727628,14.41436089460785,0,0,1,1,0,0,0,0,0,1
6,2,86,31,1,17.3389131346839,23.972611455575716,0,0,1,0,1,0,0,0,0,1
4,0,91,46,0,15.209378313411884,26.679977511234902,0,0,1,1,0,0,0,0,1,0
4,2,64,39,0,13.517314513770945,30.65897095468144,0,0,1,1,0,0,0,0,0,1
2,0,58,0,0,37.22445763548991,8.845366018430216,0,0,1,1,0,0,0,0,1,0
2,0,11,42,0,8.31047275764955,10.659310484266795,0,0,1,1,0,0,0,1,0,0
1,0,36,4,0,14.38541636649752,19.945550882339653,0,0,1,1,0,0,0,0,1,0
4,0,89,14,0,23.998297209280864,16.48345230829998,0,0,1,1,0,0,0,0,1,0
3,0,68,52,0,15.126158108779817,23.240070998170378,0,0,1,1,0,0,0,0,1,0
4,1,18,13,0,12.791083809180254,29.557076986738725,0,0,1,1,0,0,0,0,0,1
4,0,84,8,0,15.534299416435303,24.31919817757156,0,0,1,1,0,0,0,0,1,0
1,0,17,34,0,29.45388180671717,13.107097314050888,0,0,1,1,0,0,0,0,1,0
4,0,55,36,0,11.907889636816082,17.293842834951402,0,0,1,1,0,0,0,0,1,0
2,0,14,18,0,16.441647960509137,15.366889730846644,0,0,1,1,0,0,0,0,1,0
2,0,74,8,0,13.002701627609873,15.057682424596424,0,0,1,1,0,0,0,0,1,0
7,3,44,31,0,14.219041435733272,29.139749484166813,0,0,1,0,1,0,0,0,0,1
4,0,63,45,0,11.72648997054756,26.108697784454897,0,0,1,0,1,0,0,0,0,1
3,1,63,1,0,15.67661114501388,25.892396567332273,0,0,1,1,0,0,0,0,1,0
3,1,68,46,0,16.493006050662913,19.258504614844842,0,0,1,1,0,0,0,0,1,0
4,1,2,0,0,10.683519126769012,28.57586394144541,0,0,1,1,0,0,0,0,0,1
2,0,33,22,1,23.383623531201557,7.731785046158488,0,1,0,1,0,0,0,0,1,0
2,1,12,48,0,17.144400469611007,23.866162238617253,0,0,1,1,0,0,0,0,0,1
2,0,40,41,0,15.105528985529892,26.26283495740702,0,0,1,1,0,0,0,0,0,1
2,0,39,15,0,42.25745603123435,8.699022933640306,0,0,1,1,0,0,0,0,1,0
1,0,45,31,0,29.95505283156123,12.73807285267281,0,0,1,1,0,0,0,1,0,0
1,0,23,48,1,57.552644768220226,6.599462099292639,0,1,0,1,0,0,0,0,0,1
3,0,22,37,1,12.995932534830253,28.778412047922313,0,0,1,1,0,0,0,0,0,1
3,1,72,17,0,13.31690805035596,30.768693504924773,0,0,1,1,0,0,0,0,0,1
2,0,26,33,1,20.19930600993485,18.191605206798,0,0,1,1,0,0,0,0,1,0
3,1,65,10,0,17.006576985465436,24.460449709684408,0,0,1,1,0,0,0,1,0,0
1,0,37,1,0,36.96471563772493,10.15728802387724,0,0,1,1,0,0,0,0,1,0
4,0,40,7,0,29.178105218113,13.901654577783178,0,0,1,1,0,0,0,1,0,0
6,0,8,17,0,19.089434137704572,20.738379878862283,0,0,1,0,1,0,0,0,0,1
3,0,18,46,0,17.176865972892287,23.467343266761155,0,0,1,1,0,0,0,0,0,1
3,0,11,15,0,28.73968150462749,14.255118379024427,0,0,1,1,0,0,0,1,0,0
1,0,14,40,0,54.11225667771874,6.815071533006826,0,1,0,1,0,0,0,0,1,0
2,0,77,52,0,30.392526806590404,9.388982905512185,0,0,1,1,0,0,0,1,0,0
